TransactionID,TransactionAmt_mean,TransactionAmt_sum,TransactionAmtcnt
3199646,156.0,156.0,1
3199657,156.0,156.0,1
3199741,29.0,29.0,1
3199873,181.25,725.0,4
3200012,29.0,29.0,1
3200197,81.81666666666668,981.8000000000001,12
3197736,44.95,179.8,4
3197740,44.95,179.8,4
3197857,117.0,117.0,1
3197969,46.5,186.0,4
3197979,46.5,186.0,4
3198107,0.0,0.0,0
3198222,117.0,117.0,1
3198488,226.0,226.0,1
3198549,0.0,0.0,0
3199011,171.0,171.0,1
3199180,349.4857142857143,2446.4,7
3199390,231.0,231.0,1
3199413,231.0,231.0,1
3199455,335.0,335.0,1
3200049,157.33043478260865,3618.5999999999995,23
3197995,0.0,0.0,0
3198193,24.0,24.0,1
3198607,47.95,47.95,1
3198878,109.875,439.5,4
3198934,117.0,117.0,1
3199146,109.875,439.5,4
3199803,142.5,285.0,2
3199867,29.0,29.0,1
3200053,107.95,323.85,3
3200058,68.5,68.5,1
3200070,68.5,68.5,1
3200106,82.0,164.0,2
3200109,82.0,164.0,2
3200117,82.0,164.0,2
3200211,75.5,151.0,2
3198170,27.95,27.95,1
3198231,58.5,175.5,3
3198337,29.0,29.0,1
3198378,29.0,29.0,1
3198393,29.0,29.0,1
3198503,107.95,107.95,1
3199222,107.07241379310344,3105.099999999999,29
3199224,210.95,210.95,1
3197550,117.0,117.0,1
3197816,87.0,87.0,1
3198156,93.98333333333333,281.95,3
3198176,59.0,59.0,1
3198603,175.98333333333335,527.95,3
3199626,146.35333333333332,439.06,3
3199806,75.78,378.9,5
3200249,0.0,0.0,0
3200253,0.0,0.0,0
3198004,0.0,0.0,0
3198051,53.975,107.95,2
3198080,53.975,107.95,2
3198426,0.0,0.0,0
3198570,412.31666666666666,1236.95,3
3198581,82.0,82.0,1
3198674,100.31666666666666,300.95,3
3198801,129.95,129.95,1
3198865,52.584999999999994,525.85,10
3199202,82.0,82.0,1
3199425,0.0,0.0,0
3199429,60.5,121.0,2
3199537,47.95,47.95,1
3200247,141.67166666666665,3400.12,24
3197650,24.0,24.0,1
3197782,55.333333333333336,166.0,3
3197800,49.0,49.0,1
3198094,59.0,59.0,1
3198368,77.0,77.0,1
3198415,114.2611111111111,2056.7,18
3198617,59.0,59.0,1
3198627,59.0,59.0,1
3199042,627.67,627.67,1
3199250,82.4,1318.4,16
3199307,218.63833333333332,1311.83,6
3199729,438.81333333333333,1316.44,3
3200243,93.295,932.95,10
3197607,133.16666666666666,399.5,3
3197879,59.0,59.0,1
3198218,48.975,97.95,2
3198531,1079.0,1079.0,1
3198805,36.5,73.0,2
3198922,29.0,29.0,1
3199314,78.68142857142857,550.77,7
3199758,53.75,53.75,1
3199813,0.0,0.0,0
3199826,0.0,0.0,0
3197623,48.32,289.92,6
3197914,29.0,29.0,1
3197935,60.71,121.42,2
3198288,0.0,0.0,0
3198758,117.0,117.0,1
3198821,74.75,299.0,4
3199132,0.0,0.0,0
3199847,61.95,123.9,2
3200051,57.95,57.95,1
3197617,34.0,34.0,1
3197624,97.0,97.0,1
3197635,193.63823529411764,3291.8500000000004,17
3197912,171.0,171.0,1
3198666,151.5,303.0,2
3198679,151.5,303.0,2
3198689,151.5,303.0,2
3198731,151.5,303.0,2
3198790,151.5,303.0,2
3198804,151.5,303.0,2
3198882,28.5,57.0,2
3199781,54.5,54.5,1
3199808,423.475,846.95,2
3199820,423.475,846.95,2
3199834,423.475,846.95,2
3200090,52.521428571428565,367.65,7
3200160,110.5,221.0,2
3198457,49.0,49.0,1
3198514,49.0,49.0,1
3198580,117.0,117.0,1
3198764,49.0,49.0,1
3198775,49.0,49.0,1
3198826,49.0,49.0,1
3198850,49.0,49.0,1
3199160,59.0,59.0,1
3199970,101.44166666666666,1217.3,12
3200125,151.22199999999992,3780.55,25
3197551,97.66111111111111,878.95,9
3198034,126.85624999999999,1014.8499999999999,8
3198139,59.0,59.0,1
3198254,92.81666666666666,556.9,6
3198269,0.0,0.0,0
3198302,270.925,2167.4,8
3198362,0.0,0.0,0
3198695,226.0,226.0,1
3199141,75.5,226.5,3
3199704,82.475,164.95,2
3199882,87.19411764705882,1482.3000000000002,17
3197586,160.22906249999997,5127.33,32
3197692,0.0,0.0,0
3197713,140.21538461538464,1822.8000000000002,13
3197753,111.3,556.5,5
3197804,82.58,412.9,5
3198611,352.5,705.0,2
3199108,0.0,0.0,0
3199428,59.0,59.0,1
3199864,108.61666666666667,325.85,3
3200186,47.95,47.95,1
3200254,385.5,771.0,2
3197834,117.0,234.0,2
3197909,205.78333333333327,5556.149999999999,27
3198436,95.44615384615385,1240.8,13
3198508,82.92857142857143,580.5,7
3199312,25.95,25.95,1
3200016,95.03875000000001,1520.62,16
3200172,0.0,0.0,0
3197896,335.0,335.0,1
3198237,87.10625,696.8499999999999,8
3198893,39.0,39.0,1
3199152,171.0,171.0,1
3197808,104.475,208.95,2
3197870,30.95,30.95,1
3197913,107.95,107.95,1
3198342,226.0,226.0,1
3200067,226.0,226.0,1
3197887,118.325,709.95,6
3197916,57.95,57.95,1
3198053,107.95,107.95,1
3198630,148.67166666666668,1784.06,12
3198677,129.37249999999997,2587.4499999999994,20
3198728,39.0,39.0,1
3199183,112.99,112.99,1
3198109,47.95,47.95,1
3198183,148.65,891.9000000000001,6
3198447,106.33857142857144,744.3700000000001,7
3198698,110.33,882.64,8
3199043,169.6,848.0,5
3199096,49.0,49.0,1
3199161,169.6,848.0,5
3199350,24.950000000000003,49.900000000000006,2
3199419,289.0,289.0,1
3197992,58.475,116.95,2
3198427,226.0,226.0,1
3198874,226.0,226.0,1
3199998,38.65,115.95,3
3200252,0.0,0.0,0
3197549,198.39000000000001,991.95,5
3197608,198.39000000000001,991.95,5
3197613,198.39000000000001,991.95,5
3197647,123.91285714285716,1734.7800000000002,14
3197663,0.0,0.0,0
3197673,0.0,0.0,0
3197848,107.95,107.95,1
3197865,390.0,390.0,1
3198429,390.0,390.0,1
3198451,390.0,390.0,1
3198841,52.25,209.0,4
3199123,390.0,390.0,1
3199397,39.0,39.0,1
3199744,95.41363636363639,2099.1,22
3199760,95.41363636363639,2099.1,22
3199801,95.41363636363639,2099.1,22
3200057,68.96666666666667,206.9,3
3200261,0.0,0.0,0
3197996,70.57,352.84999999999997,5
3198530,111.41875,891.3499999999999,8
3198761,390.0,390.0,1
3199080,912.9625000000001,3651.8500000000004,4
3199164,73.46249999999999,293.84999999999997,4
3199207,311.95,311.95,1
3199405,57.95,57.95,1
3199911,126.27499999999998,5808.649999999999,46
3199947,20.0,20.0,1
3199963,912.9625000000001,3651.8500000000004,4
3197929,70.79166666666666,424.74999999999994,6
3198500,117.0,234.0,2
3198523,117.0,234.0,2
3200076,86.5375,692.3,8
3200135,94.81619047619049,1991.14,21
3197852,39.0,39.0,1
3198877,47.95,47.95,1
3199546,88.86285714285714,622.04,7
3199558,226.0,678.0,3
3199772,280.3333333333333,841.0,3
3199844,37.0,37.0,1
3198022,79.82142857142858,1117.5000000000002,14
3198723,0.0,0.0,0
3199358,82.99,82.99,1
3197604,171.0,171.0,1
3197634,51.23125,409.84999999999997,8
3197939,163.1905263157894,6201.24,38
3198326,117.0,117.0,1
3198785,0.0,0.0,0
3199681,87.66666666666667,263.0,3
3199815,24.983333333333334,74.95,3
3199841,24.983333333333334,74.95,3
3199843,24.983333333333334,74.95,3
3200019,24.983333333333334,74.95,3
3200144,0.0,0.0,0
3197899,0.0,0.0,0
3197902,75.96666666666667,227.9,3
3198626,21.95,21.95,1
3198683,0.0,0.0,0
3198923,118.14999999999999,354.45,3
3199254,73.475,293.9,4
3199330,117.0,351.0,3
3199516,478.95,478.95,1
3199590,59.0,59.0,1
3200158,77.95,77.95,1
3200209,59.0,59.0,1
3200231,0.0,0.0,0
3200303,311.95,311.95,1
3200423,214.0,214.0,1
3200680,0.0,0.0,0
3200693,198.5,794.0,4
3200738,90.475,180.95,2
3200753,90.475,180.95,2
3200839,59.0,59.0,1
3201299,36.0,36.0,1
3201425,35.75,143.0,4
3201697,49.0,49.0,1
3202148,35.75,143.0,4
3202172,35.75,143.0,4
3202408,57.95,57.95,1
3202486,406.825,2440.95,6
3202502,406.825,2440.95,6
3202960,73.2375,292.95,4
3202963,105.0,210.0,2
3203146,47.95,47.95,1
3203166,47.95,47.95,1
3200491,40.9875,163.95,4
3200510,527.0,527.0,1
3200609,156.0,156.0,1
3200619,156.0,156.0,1
3200629,156.0,156.0,1
3200761,156.0,156.0,1
3200859,303.5,607.0,2
3200965,171.0,171.0,1
3200986,171.0,171.0,1
3201080,47.88,478.8,10
3201271,69.66666666666667,209.0,3
3201411,171.0,171.0,1
3201516,171.0,171.0,1
3201524,171.0,171.0,1
3201657,316.4875,1265.95,4
3202104,307.0,307.0,1
3202113,144.0,288.0,2
3202138,144.0,288.0,2
3202181,181.25,725.0,4
3202288,0.0,0.0,0
3202598,171.0,171.0,1
3202599,181.25,725.0,4
3202618,0.0,0.0,0
3202641,181.25,725.0,4
3202776,97.79400000000001,488.97,5
3202912,47.88,478.8,10
3203000,365.975,731.95,2
3203067,484.46,484.46,1
3203275,0.0,0.0,0
3203276,0.0,0.0,0
3203299,0.0,0.0,0
3203413,29.0,29.0,1
3203435,29.0,29.0,1
3203487,34.0,34.0,1
3203517,29.0,29.0,1
3200332,3162.95,3162.95,1
3200371,0.0,0.0,0
3200483,59.0,59.0,1
3200647,94.47,94.47,1
3200745,44.95,179.8,4
3201120,54.75,219.0,4
3201132,44.95,179.8,4
3201164,44.95,179.8,4
3201276,60.5,121.0,2
3201331,273.85,1095.4,4
3201522,0.0,0.0,0
3202053,61.75,555.75,9
3203534,25.95,25.95,1
3201209,43.25,43.25,1
3201420,193.98333333333335,1163.9,6
3201894,0.0,0.0,0
3202139,59.0,59.0,1
3202263,133.95,267.9,2
3202495,107.95,323.85,3
3202510,135.0,135.0,1
3202612,35.95,35.95,1
3202915,139.73666666666668,1676.8400000000001,12
3203065,87.475,174.95,2
3203459,46.95,93.9,2
3200477,93.45,186.9,2
3200521,0.0,0.0,0
3200526,0.0,0.0,0
3200672,94.13333333333333,282.4,3
3200867,59.0,177.0,3
3200875,59.0,177.0,3
3201841,311.95,311.95,1
3201979,115.0,230.0,2
3202239,226.0,226.0,1
3202396,226.0,226.0,1
3202429,91.51111111111112,823.6,9
3202732,88.0,176.0,2
3203028,54.95,54.95,1
3203060,54.95,54.95,1
3203126,106.52142857142859,745.6500000000001,7
3203467,68.95,68.95,1
3203472,120.26000000000003,2284.94,19
3200443,117.0,117.0,1
3200496,47.63333333333333,142.9,3
3200997,63.48,126.96,2
3201139,93.98333333333333,281.95,3
3201240,0.0,0.0,0
3201333,49.623333333333335,148.87,3
3201433,64.5184210526316,1225.8500000000001,19
3201907,108.95,108.95,1
3202109,77.0,77.0,1
3202163,0.0,0.0,0
3202452,77.46249999999999,309.84999999999997,4
3202482,335.0,335.0,1
3202554,307.95,307.95,1
3202574,361.3333333333333,2168.0,6
3202603,361.3333333333333,2168.0,6
3202650,361.3333333333333,2168.0,6
3202947,0.0,0.0,0
3203206,361.3333333333333,2168.0,6
3203525,145.1225,580.49,4
3200505,392.81666666666666,1178.45,3
3200516,57.95,57.95,1
3200719,40.0,40.0,1
3200750,117.0,117.0,1
3200770,117.0,117.0,1
3200852,88.46249999999999,353.84999999999997,4
3201061,125.21249999999999,500.84999999999997,4
3201119,117.0,117.0,1
3201123,49.0,49.0,1
3201149,34.0,34.0,1
3201584,108.13571428571429,756.95,7
3201788,45.0,90.0,2
3201994,24.75,49.5,2
3202080,82.0,82.0,1
3202224,82.0,82.0,1
3202326,82.0,82.0,1
3202411,82.0,82.0,1
3202838,0.0,0.0,0
3202923,25.95,25.95,1
3202929,25.95,25.95,1
3203325,48.95,48.95,1
3203531,0.0,0.0,0
3200781,553.3000000000001,1659.9,3
3202102,0.0,0.0,0
3202258,44.9875,179.95,4
3202406,129.95,129.95,1
3202629,218.63833333333332,1311.83,6
3202642,218.63833333333332,1311.83,6
3203007,92.0,644.0,7
3203013,92.0,644.0,7
3203243,41.0,82.0,2
3203324,41.0,82.0,2
3203489,41.0,82.0,2
3203494,41.0,82.0,2
3203604,100.11250000000001,800.9000000000001,8
3201245,42.63333333333333,127.9,3
3201293,209.95,209.95,1
3201342,133.16666666666666,399.5,3
3201443,49.0,49.0,1
3201809,176.0,176.0,1
3202349,176.0,176.0,1
3202595,1085.6,1085.6,1
3202721,226.0,226.0,1
3202760,235.36363636363637,2589.0,11
3201435,108.95,108.95,1
3201923,208.78333333333333,626.35,3
3202061,50.0,50.0,1
3203004,57.95,57.95,1
3203142,92.25,184.5,2
3203172,92.25,184.5,2
3203427,81.99785714285714,2295.9399999999996,28
3200836,26.5,26.5,1
3201684,0.0,0.0,0
3202514,104.475,208.95,2
3202785,56.07714285714286,392.54,7
3202790,92.0,92.0,1
3200572,93.0,186.0,2
3201295,25.95,25.95,1
3201976,102.5,307.5,3
3202202,168.10000000000002,672.4000000000001,4
3202210,46.050000000000004,276.3,6
3203219,102.5,307.5,3
3200279,97.66111111111111,878.95,9
3200345,82.475,164.95,2
3200399,67.39583333333334,808.7500000000001,12
3200429,169.98333333333332,509.95,3
3200464,19.95,59.849999999999994,3
3200539,107.95,107.95,1
3200686,137.8,689.0,5
3200735,171.0,171.0,1
3200884,146.0,146.0,1
3201319,129.77473684210528,2465.72,19
3201427,57.95,57.95,1
3202162,108.5,108.5,1
3202916,51.95,103.9,2
3202985,107.95,107.95,1
3200298,59.0,59.0,1
3200375,81.182,1217.73,15
3200452,21.0,21.0,1
3200778,49.0,49.0,1
3200873,117.0,117.0,1
3200876,37.475,74.95,2
3200958,107.95,107.95,1
3201097,106.75,427.0,4
3201110,247.75,495.5,2
3201144,59.0,59.0,1
3201205,59.0,59.0,1
3201321,157.93,1579.3,10
3201704,352.5,705.0,2
3201823,78.0,156.0,2
3202280,80.0,80.0,1
3202338,124.97,249.94,2
3202382,136.0167647058823,4624.570000000001,34
3202672,25.95,25.95,1
3202990,87.0,87.0,1
3203031,183.74631578947364,3491.1799999999994,19
3203135,59.0,59.0,1
3203162,90.89,454.45,5
3203313,117.94999999999999,235.89999999999998,2
3203390,84.6125,338.45,4
3201233,54.0,54.0,1
3201269,54.0,54.0,1
3202216,72.998,364.99,5
3203311,83.49,250.47,3
3203338,215.47500000000002,861.9000000000001,4
3200528,117.0,117.0,1
3201552,59.0,59.0,1
3201987,146.0,146.0,1
3203145,104.96,524.8,5
3200329,57.46,114.92,2
3200615,108.5,108.5,1
3200918,58.36,291.8,5
3200925,67.9875,271.95,4
3201739,39.0,39.0,1
3202054,49.0,49.0,1
3202292,127.66399999999999,638.3199999999999,5
3202698,1011.95,2023.9,2
3201948,58.95,58.95,1
3202171,113.37,566.85,5
3200942,108.5,108.5,1
3201278,79.37714285714289,1666.92,21
3201362,29.0,29.0,1
3201388,29.0,29.0,1
3201696,96.44999999999999,192.89999999999998,2
3202498,79.37714285714289,1666.92,21
3200607,44.5,89.0,2
3201335,58.65,175.95,3
3201456,252.27142857142857,1765.9,7
3202822,46.114285714285714,322.8,7
3203163,30.95,61.9,2
3203458,93.0,93.0,1
3200507,191.4188888888889,3445.5399999999995,18
3201045,213.0,213.0,1
3201068,134.54444444444445,1210.9,9
3201674,955.4499999999998,3821.7999999999993,4
3201706,24.0,24.0,1
3201917,226.0,226.0,1
3202233,116.13199999999999,1161.3200000000002,10
3202653,115.0,115.0,1
3202716,1044.95,1044.95,1
3200576,97.0,97.0,1
3200595,97.0,97.0,1
3201185,101.43823529411766,1724.45,17
3201302,44.0,44.0,1
3203334,63.7375,254.95,4
3203460,55.7,278.5,5
3203476,0.0,0.0,0
3200297,117.0,117.0,1
3200415,0.0,0.0,0
3201603,311.95,311.95,1
3202836,107.95,107.95,1
3202964,554.0,554.0,1
3203320,20.0,20.0,1
3201090,278.6166666666666,835.8499999999999,3
3202711,15.95,15.95,1
3203046,59.54,59.54,1
3200299,30.95,30.95,1
3200432,36.0,36.0,1
3200677,107.95,107.95,1
3202473,125.73750000000001,1508.8500000000001,12
3203392,79.38750000000002,1270.1999999999998,16
3203486,24.5,24.5,1
3200445,48.95,48.95,1
3201356,117.0,117.0,1
3201376,171.0,171.0,1
3201377,141.0,141.0,1
3202175,57.95,57.95,1
3202695,67.95,67.95,1
3202795,236.225,472.45,2
3202796,140.11249999999998,5604.5,40
3202802,236.225,472.45,2
3203424,77.0,77.0,1
3203491,0.0,0.0,0
3203572,0.0,0.0,0
3200440,0.0,0.0,0
3200886,0.0,0.0,0
3200895,58.95,58.95,1
3200988,107.95,107.95,1
3201344,59.0,59.0,1
3201412,47.95,47.95,1
3201464,66.95,133.9,2
3201528,49.0,49.0,1
3201906,159.95,159.95,1
3201978,92.0,92.0,1
3202220,724.0,724.0,1
3202444,35.95,35.95,1
3202455,35.95,35.95,1
3202865,35.95,35.95,1
3202897,181.65363636363642,9990.95,55
3203362,294.948,1474.74,5
3203396,294.948,1474.74,5
3200387,127.5,255.0,2
3201391,319.95,319.95,1
3201940,117.0,117.0,1
3202089,34.95,34.95,1
3202249,0.0,0.0,0
3202373,34.95,34.95,1
3202597,27.475,54.95,2
3202900,0.0,0.0,0
3203653,0.0,0.0,0
3203890,32.0,64.0,2
3203989,68.7125,274.85,4
3204089,770.3080000000001,3851.5400000000004,5
3204134,68.7125,274.85,4
3204195,88.05538461538464,1144.72,13
3204206,150.0,150.0,1
3204236,171.0,171.0,1
3204366,59.0,59.0,1
3204370,59.0,59.0,1
3204408,77.0,77.0,1
3204525,144.0,576.0,4
3204528,218.0,218.0,1
3204646,94.80833333333334,568.85,6
3204742,35.95,35.95,1
3204857,25.95,25.95,1
3204894,25.95,25.95,1
3205077,25.95,25.95,1
3205347,144.0,288.0,2
3205536,0.0,0.0,0
3205766,49.0,49.0,1
3205841,122.0,122.0,1
3205850,122.0,122.0,1
3206061,0.0,0.0,0
3204091,99.72884615384615,2592.95,26
3204101,99.72884615384615,2592.95,26
3204158,99.72884615384615,2592.95,26
3204212,265.16499999999996,530.3299999999999,2
3204219,265.16499999999996,530.3299999999999,2
3204232,87.475,174.95,2
3204254,265.16499999999996,530.3299999999999,2
3204292,0.0,0.0,0
3204608,117.0,117.0,1
3205252,117.0,117.0,1
3205262,117.0,117.0,1
3205330,94.475,188.95,2
3205340,94.475,188.95,2
3205343,94.475,188.95,2
3205596,59.0,59.0,1
3205711,107.95,107.95,1
3205902,201.0,201.0,1
3205944,99.72884615384615,2592.95,26
3206056,27.79,111.16,4
3203696,47.88,478.8,10
3204398,32.0,32.0,1
3205476,172.8647619047619,3630.16,21
3205542,250.0,250.0,1
3205549,250.0,250.0,1
3203737,39.0,39.0,1
3204699,46.589999999999996,232.95,5
3204816,49.0,49.0,1
3204981,15.95,15.95,1
3205220,136.6448148148147,3689.41,27
3203936,284.405,568.81,2
3203957,69.22500000000001,415.35,6
3204539,36.95,36.95,1
3205342,265.0,265.0,1
3205369,265.0,265.0,1
3205399,265.0,265.0,1
3205538,265.0,265.0,1
3203821,94.43076923076924,1227.6000000000001,13
3203878,115.0,230.0,2
3204253,0.0,0.0,0
3204568,36.95,73.9,2
3204930,59.0,118.0,2
3205054,59.0,118.0,2
3205061,69.77916666666667,837.35,12
3205071,59.0,118.0,2
3205110,69.77916666666667,837.35,12
3205310,311.95,311.95,1
3205346,311.95,311.95,1
3205360,311.95,311.95,1
3205578,59.0,118.0,2
3205773,30.0,30.0,1
3203785,101.39062500000001,1622.25,16
3203798,101.39062500000001,1622.25,16
3203887,153.9513636363636,3386.9299999999994,22
3204011,361.3333333333333,2168.0,6
3204027,101.39062500000001,1622.25,16
3204532,153.9513636363636,3386.9299999999994,22
3204872,361.3333333333333,2168.0,6
3204968,361.3333333333333,2168.0,6
3205057,361.3333333333333,2168.0,6
3205205,0.0,0.0,0
3205447,121.06176470588237,2058.0499999999997,17
3205465,121.06176470588237,2058.0499999999997,17
3204548,82.0,82.0,1
3204637,82.0,82.0,1
3204782,412.31666666666666,1236.95,3
3205292,48.475,96.95,2
3205706,57.15,171.45,3
3203615,49.0,49.0,1
3203622,0.0,0.0,0
3203839,36.5,36.5,1
3204275,68.64999999999999,205.95,3
3204369,68.95,68.95,1
3204505,0.0,0.0,0
3204670,54.5,54.5,1
3204720,47.0,47.0,1
3205487,228.54363636363635,2513.98,11
3205738,58.95,58.95,1
3203817,176.0,176.0,1
3204057,268.975,537.95,2
3204800,82.0,82.0,1
3205239,116.74444444444445,1050.7,9
3205704,59.0,118.0,2
3205899,92.0,92.0,1
3204579,60.71,121.42,2
3204583,60.71,121.42,2
3204591,117.0,117.0,1
3204728,61.95,123.9,2
3204827,511.95,511.95,1
3204891,315.0,315.0,1
3204903,41.95,41.95,1
3205114,25.95,25.95,1
3204055,38.24166666666667,229.45,6
3205051,237.1357142857143,1659.95,7
3203773,47.95,47.95,1
3204088,109.01428571428573,1526.2000000000003,14
3204201,34.0,68.0,2
3204271,72.92222222222222,656.3,9
3204467,42.0,84.0,2
3204723,97.0,97.0,1
3204738,107.95,107.95,1
3205715,117.0,351.0,3
3205857,81.83333333333333,245.5,3
3205858,90.47260869565218,2080.8700000000003,23
3205214,80.0,80.0,1
3205253,0.0,0.0,0
3205409,39.0,39.0,1
3205650,75.5,226.5,3
3203733,65.5,131.0,2
3203734,156.475,312.95,2
3203811,77.95,77.95,1
3204090,219.95,219.95,1
3204122,49.0,98.0,2
3204180,352.5,705.0,2
3204182,352.5,705.0,2
3204559,37.475,74.95,2
3204689,203.64511111111108,9164.029999999999,45
3204884,59.0,59.0,1
3204934,35.95,35.95,1
3205087,54.0,54.0,1
3205197,139.95,139.95,1
3205514,136.0167647058823,4624.570000000001,34
3205533,136.0167647058823,4624.570000000001,34
3205594,139.95,139.95,1
3205695,84.6125,338.45,4
3203702,205.78333333333327,5556.149999999999,27
3203911,64.6,258.4,4
3203945,54.0,54.0,1
3203961,54.0,54.0,1
3204184,29.0,29.0,1
3205450,75.39,376.95,5
3205908,2281.0,2281.0,1
3206041,0.0,0.0,0
3203858,24.5,24.5,1
3204457,133.31250000000003,1599.75,12
3204870,31.95,63.9,2
3205134,226.0,226.0,1
3205135,39.0,39.0,1
3205176,39.0,39.0,1
3205260,133.31250000000003,1599.75,12
3205516,74.4625,297.85,4
3205831,82.5625,660.5,8
3206054,50.989999999999995,254.95,5
3204305,37.0,37.0,1
3204494,104.475,208.95,2
3204504,0.0,0.0,0
3204717,85.6,428.0,5
3205015,16.666666666666668,100.0,6
3205032,16.666666666666668,100.0,6
3205047,16.666666666666668,100.0,6
3205354,113.475,226.95,2
3205445,105.6,422.4,4
3204110,107.95,107.95,1
3205104,323.3515999999999,8083.79,25
3205355,164.6,823.0,5
3205371,92.44999999999999,184.89999999999998,2
3205440,79.475,158.95,2
3205504,138.61666666666665,415.84999999999997,3
3205507,48.949999999999996,146.85,3
3204113,100.0,200.0,2
3204924,66.225,264.9,4
3205095,44.95,89.9,2
3205271,69.81666666666666,418.9,6
3205441,70.174,350.87,5
3205744,59.0,59.0,1
3206006,87.09299999999998,2612.789999999999,30
3203660,0.0,0.0,0
3204264,54.725,109.45,2
3204700,0.0,0.0,0
3204935,171.0,171.0,1
3205188,171.0,171.0,1
3204360,554.0,1662.0,3
3204569,554.0,1662.0,3
3204698,140.66,1969.24,14
3204726,199.47333333333336,598.4200000000001,3
3204801,143.8,719.0,5
3204840,143.8,719.0,5
3204982,140.66,1969.24,14
3205606,133.31666666666666,399.95,3
3205607,103.94999999999999,207.89999999999998,2
3205759,171.0,171.0,1
3205763,171.0,171.0,1
3205765,171.0,171.0,1
3205769,171.0,171.0,1
3205771,171.0,171.0,1
3205868,171.0,171.0,1
3203698,211.8547058823529,7203.0599999999995,34
3204510,74.02666666666667,1110.4,15
3204609,211.8547058823529,7203.0599999999995,34
3205156,76.45,152.9,2
3205204,76.45,152.9,2
3205273,247.09333333333333,741.28,3
3205812,124.14166666666667,744.85,6
3204382,39.0,78.0,2
3205236,0.0,0.0,0
3204376,107.95,107.95,1
3204403,0.0,0.0,0
3204462,632.9499999999999,2531.7999999999997,4
3204674,223.5,447.0,2
3205618,140.32857142857145,982.3000000000002,7
3205259,91.0,91.0,1
3205916,58.95,58.95,1
3204423,59.0,59.0,1
3204497,35.95,35.95,1
3204575,59.0,59.0,1
3205249,49.0,147.0,3
3205688,59.0,59.0,1
3205693,59.0,59.0,1
3205756,208.29575757575756,6873.76,33
3205807,47.475,94.95,2
3203816,67.95,67.95,1
3203827,47.95,47.95,1
3204082,294.8055,5896.11,20
3204094,294.8055,5896.11,20
3204535,202.57800000000003,1012.8900000000001,5
3204572,35.95,35.95,1
3204926,131.95999999999998,263.91999999999996,2
3205072,25.95,25.95,1
3205573,0.0,0.0,0
3203692,47.95,47.95,1
3203826,107.95,107.95,1
3203841,31.96666666666667,95.9,3
3203991,104.475,208.95,2
3204172,59.0,59.0,1
3204729,38.985,77.97,2
3204838,119.21249999999999,476.84999999999997,4
3205713,117.0,117.0,1
3206023,41.95,83.9,2
3206384,56.5,56.5,1
3206407,100.75999999999999,503.79999999999995,5
3206473,103.66666666666667,311.0,3
3206486,103.66666666666667,311.0,3
3206491,100.75999999999999,503.79999999999995,5
3206661,59.0,59.0,1
3206735,100.75999999999999,503.79999999999995,5
3206762,100.75999999999999,503.79999999999995,5
3206905,103.66666666666667,311.0,3
3206910,29.0,29.0,1
3207343,49.0,49.0,1
3207509,49.0,49.0,1
3207616,226.0,226.0,1
3207634,226.0,226.0,1
3207818,0.0,0.0,0
3207971,150.5,150.5,1
3208061,60.974999999999994,243.89999999999998,4
3208273,216.3,1730.4,8
3208636,0.0,0.0,0
3206243,96.9875,387.95,4
3206398,59.0,118.0,2
3206440,34.0,34.0,1
3206490,88.05538461538464,1144.72,13
3206506,88.05538461538464,1144.72,13
3206629,139.20346153846154,3619.29,26
3206670,77.0,77.0,1
3206928,139.044,695.22,5
3207000,207.93375,1663.47,8
3207104,0.0,0.0,0
3207273,80.99285714285715,566.95,7
3207403,54.31666666666666,162.95,3
3207445,58.44444444444444,526.0,9
3207852,88.5,177.0,2
3207924,129.75,259.5,2
3208083,47.300000000000004,283.8,6
3208184,0.0,0.0,0
3208252,56.5,56.5,1
3208373,0.0,0.0,0
3208452,0.0,0.0,0
3208527,65.0,195.0,3
3206396,86.0,258.0,3
3206430,305.4875,2443.9,8
3206447,117.0,117.0,1
3206536,265.16499999999996,530.3299999999999,2
3206691,332.9666666666667,998.9000000000001,3
3206715,332.9666666666667,998.9000000000001,3
3207238,87.475,174.95,2
3207732,59.0,59.0,1
3207799,77.0,77.0,1
3206080,82.95,82.95,1
3206257,171.0,171.0,1
3206266,171.0,171.0,1
3206393,0.0,0.0,0
3206395,0.0,0.0,0
3206427,0.0,0.0,0
3206653,226.0,226.0,1
3206759,226.0,226.0,1
3206763,112.475,224.95,2
3206803,226.0,226.0,1
3206959,0.0,0.0,0
3207180,97.0,194.0,2
3207645,49.46999999999999,247.34999999999997,5
3208009,77.0,77.0,1
3208626,111.63333333333333,334.9,3
3206420,57.95,57.95,1
3206443,0.0,0.0,0
3206537,117.0,351.0,3
3206808,79.4027777777778,1429.25,18
3207031,54.75,219.0,4
3207159,135.76666666666668,1221.9,9
3207272,54.75,219.0,4
3207405,54.75,219.0,4
3207529,29.0,58.0,2
3207624,0.0,0.0,0
3207749,0.0,0.0,0
3207758,0.0,0.0,0
3208228,54.75,219.0,4
3208441,49.0,49.0,1
3208623,54.75,219.0,4
3206404,284.405,568.81,2
3206643,94.24166666666667,565.45,6
3206743,101.63333333333333,304.9,3
3206993,94.24166666666667,565.45,6
3207012,94.24166666666667,565.45,6
3207018,94.24166666666667,565.45,6
3207021,94.24166666666667,565.45,6
3207054,94.24166666666667,565.45,6
