TransactionID,mean,sum,cnt
3725392,0.0,0,0
3725400,0.0,0,8
3723707,0.0,0,1
3723811,0.0,0,1
3724361,0.0,0,1
3724437,0.0,0,2
3724999,0.0,0,1
3725054,0.0,0,1
3723426,0.0,0,0
3723839,0.0,0,0
3723635,0.0,0,16
3724224,0.0,0,0
3725113,0.0,0,0
3724263,0.0,0,0
3724602,0.0,0,0
3724917,0.0,0,3
3723049,0.0,0,3
3723407,0.0,0,2
3723470,0.0,0,2
3723225,0.0,0,0
3723108,0.0,0,1
3724561,0.0,0,0
3724817,0.0,0,0
3725009,0.0,0,4
3725257,0.0,0,2
3725267,0.0,0,3
3725268,0.0,0,3
3723372,0.0,0,0
3724577,0.0,0,0
3724893,0.0,0,1
3725260,0.0,0,5
3723079,0.0,0,1
3723808,0.0,0,0
3723994,0.0,0,0
3725002,0.0,0,1
3725087,0.0,0,8
3725206,0.0,0,1
3723488,0.0,0,17
3723249,0.0,0,0
3724896,0.0,0,1
3725185,0.0,0,0
3725377,0.0,0,4
3723412,0.0,0,1
3724637,0.0,0,0
3723007,0.0,0,27
3723434,0.0,0,27
3724572,0.0,0,0
3724756,0.0,0,7
3724856,0.0,0,4
3723659,0.0,0,0
3723102,0.0,0,1
3723127,0.0,0,1
3723147,0.0,0,1
3723535,0.0,0,0
3725023,0.0,0,1
3723265,0.0,0,1
3723313,0.0,0,1
3723334,0.0,0,4
3723566,0.0,0,5
3723981,0.0,0,0
3724043,0.0,0,0
3724613,0.0,0,0
3725417,0.0,0,0
3723375,0.0,0,0
3723378,0.0,0,0
3723572,0.0,0,1
3723837,0.0,0,0
3724777,0.0,0,0
3723996,0.0,0,0
3725279,0.0,0,0
3723032,0.10714285714285714,3,28
3724458,0.0,0,11
3723534,0.0,0,3
3723317,0.0,0,4
3723556,0.0,0,2
3723948,0.0,0,0
3724189,0.0,0,0
3724691,0.0,0,0
3723537,0.0,0,1
3725353,0.0,0,6
3723675,0.0,0,1
3724825,0.0,0,2
3723514,0.0,0,0
3723787,0.0,0,28
3723061,0.0,0,0
3723365,0.0,0,1
3723949,0.0,0,0
3725220,0.0,0,0
3724435,0.0,0,27
3725368,0.0,0,0
3723666,0.023809523809523808,1,42
3723671,0.023809523809523808,1,42
3723836,0.0,0,0
3724630,0.0,0,0
3724971,0.0,0,1
3725314,0.023809523809523808,1,42
3723841,0.0,0,0
3725226,0.0,0,8
3723922,0.0,0,0
3724499,0.0,0,1
3724911,0.0,0,6
3725190,0.0,0,0
3725374,0.0,0,0
3724652,0.0,0,0
3723494,0.0,0,7
3723692,0.0,0,6
3725281,0.0,0,1
3724317,0.0,0,0
3724335,0.0,0,0
3725079,0.0,0,1
3724969,0.0,0,3
3723616,0.0,0,1
3724715,0.0,0,0
3725240,0.0,0,0
3724976,0.0,0,0
3725024,0.0,0,25
3725419,0.0,0,4
3723087,0.0,0,1
3724693,0.0,0,0
3723248,0.0,0,0
3724655,0.0,0,0
3724986,0.0,0,0
3724282,0.0,0,0
3725035,0.0,0,2
3724432,0.0,0,0
3724551,0.0,0,13
3724667,0.0,0,0
3723060,0.0,0,1
3723065,0.0,0,5
3723236,0.0,0,3
3724146,0.0,0,0
3724553,0.0,0,9
3724284,0.0,0,0
3724524,0.0,0,1
3722981,0.0,0,4
3723353,0.0,0,1
3724097,0.0,0,0
3723204,0.0,0,2
3724042,0.0,0,0
3724995,0.0,0,1
3725072,0.0,0,1
3723083,0.0,0,2
3725296,0.0,0,2
3724256,0.0,0,0
3724738,0.0,0,0
3723129,0.0,0,0
3723901,0.0,0,0
3723920,0.0,0,0
3724147,0.0,0,0
3725387,0.0,0,1
3724836,0.0,0,1
3724197,0.0,0,0
3723221,0.0,0,2
3723227,0.0,0,2
3723847,0.0,0,0
3724160,0.0,0,0
3724748,0.0,0,0
3723846,0.0,0,0
3724301,0.0,0,0
3724644,0.0,0,0
3723838,0.0,0,0
3724850,0.0,0,1
3724280,0.0,0,0
3722997,0.0,0,2
3724974,0.0,0,0
3723424,0.0,0,0
3725078,0.0,0,23
3725311,0.0,0,1
3725312,0.0,0,1
3725313,0.0,0,0
3725315,0.0,0,0
3723429,0.0,0,1
3724386,0.0,0,1
3723322,0.0,0,6
3723782,0.0,0,1
3724837,0.0,0,1
3724525,0.0,0,0
3724555,0.0,0,2
3723653,0.0,0,10
3724148,0.0,0,0
3724158,0.0,0,0
3725156,0.0,0,1
3723445,0.0,0,1
3724632,0.0,0,0
3724049,0.0,0,0
3724370,0.0,0,0
3724787,0.0,0,0
3724858,0.0,0,37
3725571,0.0,0,0
3725761,0.0,0,5
3725797,0.0,0,6
3725862,0.0,0,3
3726373,0.0,0,3
3726458,0.0,0,0
3726504,0.0,0,0
3726615,0.0,0,1
3726706,0.0,0,0
3726711,0.0,0,15
3726871,0.0,0,5
3727371,0.0,0,1
3727442,0.0,0,1
3727782,0.0,0,0
3726776,0.0,0,2
3726233,0.0,0,1
3725998,0.0,0,4
3726661,0.0,0,1
3725472,0.0,0,5
3725639,0.0,0,0
3725971,0.0,0,16
3727231,0.0,0,1
3726108,0.0,0,1
3726225,0.0,0,2
3726320,0.0,0,2
3726341,0.0,0,1
3726469,0.0,0,0
3726648,0.0,0,1
3727188,0.0,0,0
3727341,0.0,0,1
3725489,0.0,0,4
3725635,0.0,0,5
3725656,0.02564102564102564,1,39
3725907,0.0,0,2
3725973,0.0,0,1
3725911,0.0,0,1
3726443,0.0,0,0
3727175,0.0,0,1
3725565,0.0,0,1
3726079,0.0,0,4
3726254,0.0,0,4
3726274,0.0,0,4
3727731,0.0,0,6
3726441,0.0,0,1
3727291,0.0,0,0
3727293,0.0,0,0
3727550,0.0,0,21
3725969,0.0,0,1
3726580,0.0,0,1
3726596,0.0,0,5
3725986,0.0,0,11
3726866,0.0,0,27
3727190,0.0,0,6
3727284,0.0,0,1
3727570,0.0,0,27
3725845,0.0,0,2
3725874,0.0,0,3
3725910,0.0,0,2
3725913,0.0,0,2
3725594,0.0,0,2
3726713,0.0,0,3
3727035,0.0,0,1
3727818,0.0,0,1
3725572,0.0,0,9
3725591,0.0,0,2
3725724,0.0,0,1
3726561,0.0,0,1
3727018,0.0,0,9
3726709,0.0,0,0
3727027,0.0,0,1
3727624,0.0,0,1
3725632,0.0,0,1
3726007,0.0,0,16
3726400,0.0,0,0
3726468,0.0,0,7
3727396,0.0,0,1
3725914,0.0,0,4
3726495,0.0,0,1
3727764,0.0,0,2
3725586,0.0,0,1
3725753,0.0,0,1
3726629,0.0,0,1
3726645,0.0,0,0
3726894,0.0,0,1
3725561,0.0,0,6
3725569,0.0,0,6
3727135,0.0,0,3
3725560,0.0,0,13
3725837,0.0,0,0
3725863,0.0,0,0
3726967,0.0,0,1
3725853,0.0,0,22
3726371,0.0,0,1
3725578,0.0,0,1
3727304,0.0,0,1
3727549,0.058823529411764705,1,17
3725722,0.0,0,12
3726142,0.0,0,1
3726445,0.0,0,0
3727193,0.0,0,1
3727198,0.0,0,4
3727218,0.0,0,2
3727234,0.0,0,2
3727236,0.0,0,2
3727240,0.0,0,2
3727244,0.0,0,2
3727597,0.0,0,2
3727798,0.0,0,24
3725477,0.0,0,1
3725557,0.0,0,1
3725678,0.0,0,8
3725700,0.0,0,5
3726050,0.0,0,11
3726273,0.0,0,2
3726703,0.0,0,5
3726710,0.0,0,5
3726712,0.0,0,5
3726714,0.0,0,5
3726882,0.0,0,1
3727117,0.0,0,3
3725461,0.0,0,0
3725822,0.0,0,1
3725949,0.0,0,0
3725954,0.0,0,2
3725909,0.0,0,0
3727774,0.0,0,0
3725917,0.0,0,1
3727650,0.0,0,2
3725613,0.0,0,0
3726290,0.0,0,1
3726299,0.0,0,1
3726321,0.0,0,0
3726502,0.0,0,2
3727448,0.0,0,1
3725772,0.0,0,1
3725891,0.0,0,1
3725937,0.0,0,1
3727828,0.0,0,2
3727359,0.0,0,0
3726457,0.0,0,0
3726208,0.0,0,4
3726354,0.0,0,0
3725441,0.0,0,2
3726218,0.0,0,1
3726295,0.0,0,1
3725520,0.0,0,3
3725681,0.0,0,1
3726508,0.0,0,1
3726526,0.0,0,1
3727449,0.0,0,16
3725658,0.0,0,1
3725844,0.0,0,1
3727292,0.0,0,7
3727323,0.0,0,7
3727340,0.0,0,0
3727747,0.0,0,32
3727788,0.0,0,3
3726626,0.0,0,4
3727667,0.0,0,1
3726229,0.0,0,0
3726743,0.0,0,30
3726915,0.0,0,1
3727065,0.0,0,35
3725649,0.0,0,24
3725661,0.0,0,4
3726555,0.0,0,1
3725467,0.0,0,2
3727356,0.0,0,0
3727294,0.0,0,10
3725509,0.0,0,1
3726210,0.0,0,1
3727443,0.0,0,1
3727657,0.0,0,2
3726794,0.5,2,4
3726968,0.0,0,9
3725961,0.0,0,1
3726148,0.0,0,0
3726784,0.0,0,1
3727754,0.0,0,6
3725647,0.0,0,1
3726780,0.0,0,0
3727185,0.0,0,1
3727817,0.0,0,4
3726801,0.0,0,0
3726258,0.0,0,1
3725532,0.0,0,1
3726227,0.0,0,4
3726806,0.0,0,13
3727328,0.0,0,9
3726571,0.0,0,1
3726778,0.0,0,1
3726790,0.0,0,1
3727381,0.0,0,2
3725692,0.0,0,1
3725883,0.16666666666666666,1,6
3727434,0.0,0,2
3726591,0.041666666666666664,1,24
3726489,0.0,0,2
3726937,0.0,0,0
3726955,0.0,0,4
3727268,0.0,0,1
3725798,0.0,0,1
3725976,0.0,0,0
3726095,0.0,0,1
3727120,0.16666666666666666,1,6
3725631,0.0,0,2
3725529,0.0,0,1
3725579,0.0,0,1
3726587,0.0,0,3
3727109,0.0,0,3
3727833,0.1111111111111111,1,9
3725454,0.0,0,2
3725923,0.0,0,1
3726069,0.0,0,1
3727710,0.0,0,2
3726982,0.0,0,1
3727390,0.0,0,5
3727512,0.0,0,1
3726691,0.0,0,4
3727800,0.0,0,0
3726847,0.0,0,3
3725968,0.0,0,2
3726235,0.0,0,34
3727712,0.0,0,0
3727714,0.0,0,1
3725720,0.0,0,2
3727295,0.0,0,2
3727316,0.0,0,0
3727429,0.0,0,2
3725928,0.0,0,6
3726355,0.0,0,2
3725615,0.0,0,1
3726318,0.0,0,38
3725759,0.0,0,5
3725877,0.0,0,1
3725964,0.0,0,3
3726008,0.0,0,1
3726696,0.0,0,1
3727426,0.0,0,1
3727744,0.0,0,1
3725434,0.0,0,2
3726439,0.0,0,3
3727224,0.0,0,1
3726389,0.0,0,1
3726886,0.0,0,5
3727634,0.0,0,4
3725494,0.0,0,11
3725558,0.0,0,1
3727588,0.0,0,7
3725691,0.0,0,1
3726124,0.0,0,4
3727253,0.25,1,4
3725653,0.0,0,1
3725943,0.0,0,3
3726127,0.0,0,36
3725542,0.0,0,1
3725540,0.0,0,3
3726750,0.0,0,3
3727478,0.0,0,14
3727486,0.0,0,10
3725574,0.0,0,3
3725810,0.0,0,1
3726368,0.0,0,0
3727697,0.0,0,0
3726913,0.0,0,8
3727507,0.0,0,1
3727530,0.0,0,30
3726179,0.0,0,1
3726238,0.0,0,3
3726842,0.0,0,8
3727130,0.0,0,1
3725916,0.0,0,1
3726965,0.0,0,3
3725435,0.02702702702702703,1,37
3726202,0.0,0,2
3726981,0.0,0,1
3725777,0.0,0,5
3725918,0.0,0,1
3726874,0.0,0,2
3727728,0.0,0,1
3727502,0.0,0,7
3727038,0.0,0,1
3727064,0.0,0,1
3727133,0.0,0,1
3727601,0.0,0,1
3725501,0.0,0,1
3727756,0.0,0,1
3725781,0.0,0,1
3727748,0.0,0,1
3727189,0.0,0,2
3727733,0.0,0,1
3725585,0.0,0,3
3725931,0.0,0,0
3727510,0.0,0,1
3727520,0.0,0,1
3726168,0.0,0,9
3726406,0.0,0,1
3726637,0.0,0,7
3727734,0.0,0,2
3727815,0.0,0,0
3727816,0.0,0,0
3725839,0.0,0,2
3726893,0.0,0,0
3726864,0.0,0,1
3725508,0.0,0,9
3726793,0.0,0,1
3727637,0.0,0,1
3725800,0.0,0,1
3725952,0.0,0,4
3726785,0.0,0,22
3726929,0.0,0,1
3726935,0.0,0,1
3727025,0.0,0,1
3727134,0.0,0,4
3727362,0.0,0,14
3727532,0.0,0,1
3726023,0.0,0,1
3726198,0.0,0,0
3726204,0.0,0,0
3726413,0.0,0,0
3726493,0.0,0,1
3725619,0.0,0,32
3725696,0.0,0,2
3725703,0.125,1,8
3726032,0.0,0,3
3726523,0.0,0,14
3726846,0.0,0,0
3726216,0.0,0,6
3726271,0.0,0,6
3726588,0.0,0,1
3727229,0.0,0,1
3726745,0.0,0,3
3726904,0.0,0,12
3726098,0.0,0,3
3725638,0.0,0,1
3727819,0.0,0,0
3727274,0.0,0,17
3725554,0.0,0,1
3725440,0.0,0,7
3727029,0.0,0,1
3727094,0.0,0,1
3725683,0.0,0,12
3725756,0.0,0,0
3725831,0.0,0,7
3726222,0.0,0,0
3726614,0.16666666666666666,2,12
3727097,0.0,0,5
3725596,0.0,0,2
3725940,0.0,0,7
3725944,0.0,0,7
3726009,0.0,0,7
3725627,0.0,0,6
3726110,0.0,0,1
3726343,0.0,0,7
3726363,0.0,0,7
3726771,0.0,0,1
3726853,0.0,0,1
3727106,0.0,0,1
3725436,0.0,0,8
3726395,0.0,0,0
3725616,0.0,0,1
3726490,0.0,0,6
3726812,0.0,0,1
3727522,0.6666666666666666,2,3
3725932,0.0,0,5
3725789,0.0,0,1
3725811,0.0,0,1
3726476,0.0,0,2
3727004,0.0,0,0
3727391,0.0,0,1
3725738,0.0,0,1
3726185,0.0,0,5
3725439,0.0,0,0
3727202,0.0,0,1
3727780,0.0,0,2
3725714,0.0,0,1
3725531,0.0,0,0
3726603,0.0,0,0
3726616,0.0,0,4
3726979,0.0,0,2
3727220,0.0,0,1
3727497,0.2,1,5
3727500,0.2,1,5
3727628,0.125,1,8
3727832,0.0,0,0
3725588,0.0,0,1
3727238,0.0,0,3
3725950,0.0,0,26
3726025,0.0,0,1
3725938,0.0,0,7
3725740,0.0,0,1
3725783,0.0,0,4
3727554,0.0,0,1
3725775,0.0,0,2
3727813,0.0,0,0
3725570,0.0,0,1
3726063,0.0,0,30
3726130,0.0,0,1
3726958,0.0,0,0
3727163,0.0,0,1
3727654,0.0,0,30
3727467,0.0,0,3
3725869,0.0,0,40
3726728,0.0,0,15
3726324,0.0,0,0
3727164,0.0,0,1
3727254,0.0,0,0
3727335,0.0,0,0
3727339,0.0,0,0
3727382,0.0,0,0
3727386,0.0,0,0
3727454,0.0,0,0
3726128,0.0,0,1
3726156,0.0,0,1
3726166,0.0,0,1
3727752,0.0,0,0
3726114,0.037037037037037035,1,27
3727810,0.0,0,0
3726891,0.0,0,3
3727770,0.0,0,0
3726054,0.0,0,0
3726221,0.0,0,0
3727001,0.0,0,11
3725519,0.0,0,3
3725538,0.0,0,1
3727082,0.0,0,0
3726755,0.0,0,1
3726822,0.0,0,8
3727607,0.0,0,22
3726448,0.0,0,17
3727406,0.0,0,5
3727703,0.0,0,11
3726099,0.0,0,1
3726758,0.0,0,2
3726867,0.0,0,1
3726123,0.0,0,5
3726511,0.0,0,30
3726572,0.0,0,1
3727090,0.0,0,1
3727312,0.0,0,0
3727600,0.0,0,1
3726115,0.0,0,1
3727077,0.0,0,1
3727119,0.0,0,1
3725479,0.0,0,9
3727219,0.0,0,2
3727225,0.0,0,2
3727804,0.0,0,0
3726162,0.0,0,7
3726835,0.0,0,7
3726856,0.0,0,7
3727212,0.0,0,21
3725471,0.0,0,15
3726239,0.0,0,1
3726576,0.0,0,0
3726715,0.0,0,0
3725967,0.0,0,1
3726819,0.0,0,2
3727631,0.0,0,0
3725942,0.0,0,1
3726267,0.0,0,1
3727656,0.0,0,1
3726420,0.0,0,0
3727887,0.0,0,1
3727917,0.0,0,0
3728436,0.0,0,10
3729310,0.0,0,5
3729405,0.0,0,5
3729424,0.0,0,0
3729467,0.0,0,1
3729706,0.0,0,1
3729895,0.0,0,1
3730332,0.0,0,1
3728176,0.0,0,0
3729132,0.0,0,2
3730255,0.0,0,2
3730256,0.0,0,2
3727963,0.0,0,0
3728852,0.0,0,1
3727866,0.0,0,0
3729040,0.0,0,7
3729185,0.0,0,1
3729477,0.0,0,1
3729535,0.0,0,0
3729847,0.0,0,1
3727946,0.0,0,1
3728331,0.0,0,5
3729028,0.0,0,1
3729154,0.0,0,0
3729205,0.0,0,2
3728651,0.0,0,1
3728686,0.0,0,2
3728856,0.0,0,2
3729416,0.0,0,2
3729577,0.0,0,0
3730303,0.0,0,1
3729022,0.0,0,3
3727898,0.0,0,1
3727977,0.0,0,3
3730017,0.0,0,1
3729063,0.0,0,3
3729257,0.0,0,10
3729481,0.0,0,1
3729084,0.0,0,1
3728055,0.0,0,1
3728123,0.0,0,1
3728301,0.0,0,1
3729167,0.0,0,1
3729324,0.0,0,1
3729105,0.0,0,1
3729948,0.0,0,1
3730200,0.038461538461538464,1,26
3727908,0.0,0,11
3728029,0.0,0,0
3728599,0.0,0,2
3728638,0.25,1,4
3729819,0.0,0,6
3730312,0.0,0,4
3728986,0.0,0,10
3729021,0.0,0,1
3729318,0.0,0,1
3730205,0.0,0,2
3728145,0.0,0,1
3730107,0.0,0,5
3729560,0.0,0,1
3730019,0.0,0,1
3729057,0.0,0,1
3729814,0.0,0,1
3728726,0.0,0,0
3728735,0.0,0,1
3728959,0.0,0,2
3730292,0.0,0,0
3728091,0.0,0,1
3728141,0.0,0,1
3730335,0.0,0,0
3728362,0.0,0,2
3728584,0.0,0,1
3729304,0.0,0,3
3729323,0.0,0,1
3729610,0.0,0,15
3729637,0.0,0,15
3728326,0.0,0,1
3728631,0.0,0,13
3730211,0.0,0,1
3730254,0.0,0,3
3729768,0.0,0,1
3728011,0.0,0,1
3728509,0.0,0,1
3728808,0.0,0,2
3728263,0.0,0,1
3728118,0.0,0,12
3728215,0.0,0,0
3728858,0.0,0,3
3729547,0.0,0,3
3729817,0.0,0,6
3728273,0.0,0,1
3729115,0.0,0,6
3729746,0.0,0,5
3729978,0.0,0,2
3728498,0.0,0,1
3729697,0.0,0,0
3728100,0.0,0,6
3729234,0.0,0,0
3729249,0.0,0,0
3729255,0.0,0,0
3727981,0.0,0,4
3728673,0.0,0,0
3728674,0.0,0,0
3728678,0.0,0,0
3729067,0.0,0,0
3729281,0.0,0,1
3729556,0.05405405405405406,2,37
3728581,0.0,0,1
3730031,0.0,0,1
3728334,0.0,0,2
3728395,0.0,0,2
3729538,0.0,0,2
3729812,0.0,0,1
3729935,0.0,0,2
3730305,0.0,0,0
3728302,0.0,0,0
3729869,0.0,0,20
3730060,0.0,0,1
3730068,0.0,0,1
3730078,0.0,0,1
3730331,0.0,0,2
3727999,0.0,0,0
3729264,0.0,0,1
3730096,1.0,1,1
3729488,0.0,0,3
3727987,0.0,0,2
3730314,0.0,0,0
3728148,0.0,0,1
3728199,0.0,0,1
3730199,0.0,0,32
3728126,0.0,0,24
3729930,0.0,0,1
3729640,0.0,0,3
3728819,0.0,0,24
3729859,0.0,0,3
3728629,0.0,0,0
3727990,0.0,0,2
3728390,0.0,0,19
3728716,0.28125,9,32
3728764,0.0,0,2
3730350,0.0,0,0
3729380,0.0,0,1
3729615,0.0,0,4
3728017,0.0,0,3
3729922,0.0,0,0
3729751,0.0,0,6
3729283,0.07142857142857142,2,28
3729357,0.0,0,0
3729485,0.0,0,5
3729933,0.0,0,1
3727969,0.0,0,5
3730348,0.037037037037037035,1,27
3728239,0.0,0,3
3728955,0.0,0,1
3728614,0.0,0,2
3728744,0.0,0,1
3729011,0.0,0,5
3730194,0.05555555555555555,1,18
3728345,0.0,0,4
3728476,0.0,0,0
3728329,0.0,0,1
3729349,0.0,0,3
3728526,0.0,0,1
3728582,0.0,0,8
3730341,0.0,0,0
3728621,0.0,0,3
3728868,0.0,0,1
3729465,0.0,0,6
3729472,0.0,0,6
3729198,0.0,0,3
3729212,0.0,0,1
3729732,0.0,0,0
3728866,0.0,0,0
3728873,0.0,0,1
3729287,0.0,0,1
3729346,0.0,0,2
3729553,0.0,0,1
3729689,0.0,0,9
3727939,0.0,0,2
3727973,0.3333333333333333,1,3
3729046,0.0,0,28
3728549,0.0,0,8
3728771,0.0,0,0
3728890,0.0,0,1
3729618,0.0,0,1
3727914,0.0,0,1
3728019,0.0,0,1
3728051,0.0,0,1
3729189,0.0,0,1
3728267,0.0,0,10
3728792,0.0,0,0
3728797,0.0,0,0
3728804,0.0,0,1
3728806,0.0,0,1
3729113,0.0,0,1
3729322,0.0,0,0
3729466,0.1111111111111111,4,36
3728250,0.0,0,0
3728824,0.0,0,2
3728944,0.0,0,1
3729446,0.0,0,0
3728812,0.0,0,0
3728825,0.0,0,0
3730064,0.0,0,17
3730090,0.0,0,2
3729145,0.0,0,2
3728355,0.0,0,1
3729500,0.0,0,0
3727913,0.0,0,1
3729509,0.0,0,3
3727988,0.0,0,0
3728291,0.0,0,3
3728357,0.027777777777777776,1,36
3729780,0.0,0,0
3729805,0.0,0,8
3728619,0.0,0,1
3729049,0.0,0,5
3729657,0.0,0,0
3728795,0.0,0,1
3729801,0.0,0,1
3728223,0.0,0,1
3729703,0.0,0,2
3730267,0.0,0,0
3729625,0.0,0,19
3729475,0.0,0,2
3729524,0.0,0,2
3729558,0.0,0,2
3728554,0.0,0,1
3728947,0.0,0,19
3729423,0.0,0,1
3730108,0.0,0,2
3730203,0.0,0,1
3728550,0.0,0,1
3729358,0.0,0,3
3728695,0.0,0,0
3730299,0.0,0,0
3728564,0.0,0,0
3728132,0.0,0,1
3728664,0.0,0,9
3728835,0.0,0,0
3729025,1.0,1,1
3728294,0.038461538461538464,1,26
3728892,0.0,0,65
3730334,0.0,0,0
3728460,0.0,0,3
3728839,0.0,0,4
3728894,0.0,0,1
3729073,0.0,0,0
3729120,0.0,0,0
3729499,0.0,0,6
3729579,0.0,0,0
3728266,0.0,0,0
3728546,0.0,0,1
3728875,0.0,0,2
3728150,0.0,0,3
3728153,0.0,0,3
3728168,0.0,0,3
3728478,0.0,0,1
3729005,0.0,0,1
3729763,0.0,0,1
3728407,0.0,0,0
3728733,0.0,0,0
3728826,0.0,0,0
3728891,0.0,0,0
3728996,0.0,0,0
3729117,0.0,0,2
3729206,0.0,0,0
3729213,0.0,0,0
3727950,0.0,0,4
3728015,0.0,0,2
3728253,0.0,0,1
3728562,0.0,0,1
3729582,0.0,0,1
3728007,0.0,0,18
3728069,0.0,0,18
3728941,0.0,0,1
3729826,0.0,0,5
3730306,0.0,0,5
3729644,0.0,0,2
3728062,0.0,0,7
3728292,0.0,0,1
3730290,0.0,0,1
3729445,0.0,0,1
3728183,0.0,0,0
3728187,0.0,0,0
3729356,0.0,0,5
3727975,0.0,0,6
3728821,0.0,0,5
3729448,0.0,0,1
3729677,0.0,0,1
3730297,0.0,0,1
3730333,0.0,0,3
3728626,0.0,0,17
3728657,0.0,0,17
3728677,0.0,0,3
3728751,0.0,0,17
3728765,0.0,0,17
3728778,0.0,0,17
3728811,0.0,0,17
3728990,0.0,0,1
3729363,0.0,0,17
3729379,0.0,0,17
3727864,0.0,0,3
3729482,0.0,0,0
3727979,0.0,0,0
3728179,0.0,0,2
3728388,0.0,0,0
3728517,0.0,0,7
3728949,0.0,0,0
3729091,0.0,0,2
3729399,0.0,0,2
3729534,0.0,0,4
3730206,0.0,0,1
3729876,0.0,0,7
3727861,0.0,0,0
3728006,0.0,0,1
3728195,0.0,0,11
3728359,0.0,0,0
3728654,0.0,0,1
3729160,0.0,0,2
3729494,0.0,0,9
3729715,0.0,0,0
3730162,0.0,0,2
3727873,0.0,0,3
3727911,0.0,0,4
3727936,0.0,0,4
3728115,0.0,0,4
3728158,0.0,0,4
3728303,0.0,0,4
3728709,0.0,0,2
3728851,0.0,0,2
3728881,0.0,0,2
3729191,0.0,0,2
3729519,0.0,0,1
3730330,0.0,0,2
3727860,0.0,0,1
3728112,0.0,0,11
3728807,0.0,0,1
3727924,0.0,0,1
3729755,0.0,0,1
3727949,0.0,0,1
3727959,0.0,0,4
3728043,0.0,0,1
3729017,0.0,0,1
3729242,0.0,0,1
3729892,0.0,0,3
3727956,0.0,0,2
3728613,0.0,0,10
3729355,0.0,0,1
3730076,0.0,0,41
3730085,0.0,0,1
3728655,0.0,0,0
3729845,0.0,0,0
3730248,0.0,0,8
3728920,0.0,0,1
3728312,0.0,0,1
3728087,0.0,0,2
3728224,0.0,0,1
3729983,0.0,0,0
3728144,0.0,0,9
3730045,0.0,0,0
3728333,0.0,0,1
3728801,0.0,0,3
3729882,0.0,0,1
3729495,0.0,0,2
3729740,0.0,0,0
3728238,0.0,0,24
3729033,0.0,0,2
3729313,0.0,0,1
3728119,0.0,0,0
3728229,0.0,0,1
3728275,0.0,0,3
3729712,0.1,1,10
3728332,0.0,0,17
3728361,0.0,0,1
3728557,0.0,0,1
3728590,0.0,0,0
3730246,0.0,0,1
3727998,0.0,0,1
3729362,0.0,0,0
3729539,0.0,0,0
3729546,0.0,0,0
3728270,0.0,0,1
3728419,0.0,0,27
3729196,0.0,0,2
3729309,0.0,0,1
3730264,0.0,0,8
3728373,0.0,0,1
3728859,0.0,0,0
3729037,0.0,0,2
3728840,0.0,0,1
3729571,0.0,0,10
3728932,0.05,1,20
3729635,0.0,0,1
3728044,0.0,0,2
3728775,0.0,0,3
3728077,0.0,0,2
3728750,0.0,0,7
3727881,0.0,0,0
3727964,0.0,0,4
3728611,0.0,0,0
3728676,0.0,0,0
3729332,0.0,0,0
3730056,0.0,0,1
3728652,0.0,0,9
3730230,0.0,0,0
3729525,0.0,0,9
3727888,0.0,0,2
3728532,0.0,0,5
3729464,0.0,0,1
3728874,0.0,0,4
3727922,0.0,0,48
3728662,0.0,0,0
3729543,0.0,0,0
3728979,0.0,0,1
3729705,0.0,0,0
3729921,0.0,0,7
3729931,0.0,0,1
3728124,0.0,0,3
3728466,0.0,0,2
3728914,0.0,0,0
3729007,0.0,0,3
3728790,0.0,0,6
3729200,0.0,0,2
3729372,0.0,0,6
3729393,0.0,0,14
3730296,0.0,0,1
3728129,0.0,0,1
3728185,0.0,0,2
3728364,0.0,0,2
3728417,0.0,0,4
3729670,0.0,0,44
3728431,0.0,0,17
3728375,0.0,0,5
3728392,0.0,0,5
3728448,0.0,0,5
3729508,0.0,0,1
3729908,0.0,0,5
3730342,0.0,0,1
3728475,0.0,0,10
3727930,0.0,0,0
3728908,0.0,0,1
3730300,0.0,0,0
3729693,0.0,0,1
3729714,0.0,0,0
3729990,0.0,0,1
3728197,0.0,0,1
3728838,0.0975609756097561,4,41
3728147,0.0,0,9
3729881,0.0,0,1
3728306,0.0,0,0
3729250,0.0,0,7
3729373,0.0,0,1
3729809,0.0,0,1
3728762,0.0,0,7
3729420,0.0,0,6
3728798,0.0,0,3
3731409,0.0,0,0
3731450,0.0,0,6
3731733,0.0,0,7
3731763,0.0,0,4
3732304,0.0,0,1
3732397,0.0,0,4
3732456,0.0,0,4
3733005,0.0,0,5
3730915,0.0,0,0
3732053,0.0,0,1
3730604,0.0,0,3
3732634,0.0,0,0
3731718,0.0,0,0
3732159,0.0,0,0
3732184,0.0,0,0
3732202,0.0,0,0
3730805,0.0,0,1
3730959,0.0,0,0
3731451,0.0,0,1
3732029,0.0,0,2
3732307,0.0,0,3
3732482,0.0,0,3
3732803,0.0,0,2
3731379,0.0,0,1
3731755,0.0,0,0
3731835,0.0,0,3
3732439,0.0,0,1
3732537,0.0,0,1
3730665,0.0,0,3
3731172,0.0,0,0
3731459,0.0,0,1
3732435,0.0,0,0
3731764,0.0,0,0
3732551,0.0,0,7
3732539,0.0,0,3
3732564,0.0,0,1
3732730,0.0,0,1
3731287,0.0,0,1
3731497,0.0,0,6
3732149,0.0,0,1
3732290,0.0,0,1
3732425,0.0,0,1
3732683,0.0,0,1
3730479,0.0,0,0
3731079,0.0,0,1
